# [b'Cross sections for NH2\rConverted from earlier Leiden database cross sections by Helgi Rafn Hr\xc3\xb3\xc3\xb0marsson 2022-11-24\rPhotodissociation source: NH2 Saxon+(1983),  Koch (1997)\rPhotoionization: Harper+(2021)\rwavelength: (nm)\rphotoabsorption:    cross section (cm2)\rphotodissociation:  cross section (cm2)']
# 
# wavelength   photoabsorption photodissociation   photoionisation
 162.6900000       9.97061e-18       9.97061e-18       0.00000e+00
 162.7000000       9.97964e-18       9.97964e-18       0.00000e+00
 162.7100000       9.58965e-18       9.58965e-18       0.00000e+00
 162.7200000       9.59630e-18       9.59630e-18       0.00000e+00
 162.7300000       9.12345e-18       9.12345e-18       0.00000e+00
 162.7400000       9.13924e-18       9.13924e-18       0.00000e+00
 162.7500000       8.73707e-18       8.73707e-18       0.00000e+00
 162.7600000       7.88416e-18       7.88416e-18       0.00000e+00
 162.7700000       7.82207e-18       7.82207e-18       0.00000e+00
 162.7800000       7.63721e-18       7.63721e-18       0.00000e+00
 162.7900000       7.31512e-18       7.31512e-18       0.00000e+00
 162.8000000       7.08512e-18       7.08512e-18       0.00000e+00
 162.8100000       6.98121e-18       6.98121e-18       0.00000e+00
 162.8200000       6.61542e-18       6.61542e-18       0.00000e+00
 162.8300000       6.59654e-18       6.59654e-18       0.00000e+00
 162.8400000       6.51339e-18       6.51339e-18       0.00000e+00
 162.8500000       6.46974e-18       6.46974e-18       0.00000e+00
 162.8600000       6.44402e-18       6.44402e-18       0.00000e+00
 162.8700000       6.41829e-18       6.41829e-18       0.00000e+00
 162.8800000       6.39257e-18       6.39257e-18       0.00000e+00
 162.8900000       6.36685e-18       6.36685e-18       0.00000e+00
 162.9000000       6.34112e-18       6.34112e-18       0.00000e+00
 162.9100000       6.31540e-18       6.31540e-18       0.00000e+00
 162.9200000       6.28968e-18       6.28968e-18       0.00000e+00
 162.9300000       6.26692e-18       6.26692e-18       0.00000e+00
 162.9400000       6.31099e-18       6.31099e-18       0.00000e+00
 162.9500000       6.35506e-18       6.35506e-18       0.00000e+00
 162.9600000       6.39912e-18       6.39912e-18       0.00000e+00
 162.9700000       6.44319e-18       6.44319e-18       0.00000e+00
 162.9800000       6.48726e-18       6.48726e-18       0.00000e+00
 162.9900000       6.55118e-18       6.55118e-18       0.00000e+00
 163.0000000       6.64132e-18       6.64132e-18       0.00000e+00
 163.0100000       6.73147e-18       6.73147e-18       0.00000e+00
 163.0200000       6.88757e-18       6.88757e-18       0.00000e+00
 163.0300000       7.07360e-18       7.07360e-18       0.00000e+00
 163.0400000       7.18515e-18       7.18515e-18       0.00000e+00
 163.0500000       7.27731e-18       7.27731e-18       0.00000e+00
 163.0600000       7.41801e-18       7.41801e-18       0.00000e+00
 163.0700000       7.91156e-18       7.91156e-18       0.00000e+00
 163.0800000       8.02104e-18       8.02104e-18       0.00000e+00
 163.0900000       8.00188e-18       8.00188e-18       0.00000e+00
 163.1000000       8.48550e-18       8.48550e-18       0.00000e+00
 163.1100000       8.56712e-18       8.56712e-18       0.00000e+00
 163.1200000       9.37483e-18       9.37483e-18       0.00000e+00
 163.1300000       9.60543e-18       9.60543e-18       0.00000e+00
 163.1400000       9.51518e-18       9.51518e-18       0.00000e+00
 163.1500000       1.06822e-17       1.06822e-17       0.00000e+00
 163.1600000       1.18320e-17       1.18320e-17       0.00000e+00
 163.1700000       1.25785e-17       1.25785e-17       0.00000e+00
 163.1800000       1.39287e-17       1.39287e-17       0.00000e+00
 163.1900000       1.44370e-17       1.44370e-17       0.00000e+00
 163.2000000       1.50086e-17       1.50086e-17       0.00000e+00
 163.2100000       1.93029e-17       1.93029e-17       0.00000e+00
 163.2200000       1.89592e-17       1.89592e-17       0.00000e+00
 163.2300000       2.14283e-17       2.14283e-17       0.00000e+00
 163.2400000       2.28658e-17       2.28658e-17       0.00000e+00
 163.2500000       2.39270e-17       2.39270e-17       0.00000e+00
 163.2600000       2.49961e-17       2.49961e-17       0.00000e+00
 163.2700000       2.60767e-17       2.60767e-17       0.00000e+00
 163.2800000       2.43607e-17       2.43607e-17       0.00000e+00
 163.2900000       2.20328e-17       2.20328e-17       0.00000e+00
 163.3000000       1.97049e-17       1.97049e-17       0.00000e+00
 163.3100000       2.22264e-17       2.22264e-17       0.00000e+00
 163.3200000       1.52444e-17       1.52444e-17       0.00000e+00
 163.3300000       1.37985e-17       1.37985e-17       0.00000e+00
 163.3400000       1.37128e-17       1.37128e-17       0.00000e+00
 163.3500000       1.36256e-17       1.36256e-17       0.00000e+00
 163.3600000       1.29098e-17       1.29098e-17       0.00000e+00
 163.3700000       1.00451e-17       1.00451e-17       0.00000e+00
 163.3800000       8.85871e-18       8.85871e-18       0.00000e+00
 163.3900000       8.76887e-18       8.76887e-18       0.00000e+00
 163.4000000       8.67672e-18       8.67672e-18       0.00000e+00
 163.4100000       7.16119e-18       7.16119e-18       0.00000e+00
 163.4200000       5.76550e-18       5.76550e-18       0.00000e+00
 163.4300000       5.57528e-18       5.57528e-18       0.00000e+00
 163.4400000       5.33265e-18       5.33265e-18       0.00000e+00
 163.4500000       4.41759e-18       4.41759e-18       0.00000e+00
 163.4600000       5.06967e-18       5.06967e-18       0.00000e+00
 163.4700000       4.97092e-18       4.97092e-18       0.00000e+00
 163.4800000       4.87218e-18       4.87218e-18       0.00000e+00
 163.4900000       4.77344e-18       4.77344e-18       0.00000e+00
 163.5000000       4.67469e-18       4.67469e-18       0.00000e+00
 163.5100000       4.57595e-18       4.57595e-18       0.00000e+00
 163.5200000       4.47720e-18       4.47720e-18       0.00000e+00
 163.5300000       4.37846e-18       4.37846e-18       0.00000e+00
 163.5400000       4.29328e-18       4.29328e-18       0.00000e+00
 163.5500000       4.29329e-18       4.29329e-18       0.00000e+00
 163.5600000       4.29331e-18       4.29331e-18       0.00000e+00
 163.5700000       4.29332e-18       4.29332e-18       0.00000e+00
 163.5800000       4.29334e-18       4.29334e-18       0.00000e+00
 163.5900000       4.29335e-18       4.29335e-18       0.00000e+00
 163.6000000       4.29337e-18       4.29337e-18       0.00000e+00
 163.6100000       4.29338e-18       4.29338e-18       0.00000e+00
 163.6200000       4.29340e-18       4.29340e-18       0.00000e+00
 163.6300000       4.29341e-18       4.29341e-18       0.00000e+00
 163.6400000       4.29343e-18       4.29343e-18       0.00000e+00
 163.6500000       4.29344e-18       4.29344e-18       0.00000e+00
 163.6600000       4.29345e-18       4.29345e-18       0.00000e+00
 163.6700000       4.29347e-18       4.29347e-18       0.00000e+00
 163.6800000       4.29348e-18       4.29348e-18       0.00000e+00
 163.6900000       4.29350e-18       4.29350e-18       0.00000e+00
 163.7000000       4.29351e-18       4.29351e-18       0.00000e+00
 163.7100000       4.29353e-18       4.29353e-18       0.00000e+00
 163.7200000       4.29354e-18       4.29354e-18       0.00000e+00
 163.7300000       4.29356e-18       4.29356e-18       0.00000e+00
 163.7400000       4.29357e-18       4.29357e-18       0.00000e+00
 163.7500000       4.29358e-18       4.29358e-18       0.00000e+00
 163.7600000       4.29360e-18       4.29360e-18       0.00000e+00
 163.7700000       4.29361e-18       4.29361e-18       0.00000e+00
 163.7800000       4.29363e-18       4.29363e-18       0.00000e+00
 163.7900000       4.29364e-18       4.29364e-18       0.00000e+00
 163.8000000       4.29365e-18       4.29365e-18       0.00000e+00
 163.8100000       4.29367e-18       4.29367e-18       0.00000e+00
 163.8200000       4.29368e-18       4.29368e-18       0.00000e+00
 163.8300000       4.29370e-18       4.29370e-18       0.00000e+00
 163.8400000       4.29371e-18       4.29371e-18       0.00000e+00
 163.8500000       4.29373e-18       4.29373e-18       0.00000e+00
 163.8600000       4.29374e-18       4.29374e-18       0.00000e+00
 163.8700000       4.29375e-18       4.29375e-18       0.00000e+00
 163.8800000       4.29377e-18       4.29377e-18       0.00000e+00
 163.8900000       4.29378e-18       4.29378e-18       0.00000e+00
 163.9000000       4.29380e-18       4.29380e-18       0.00000e+00
 163.9100000       4.29381e-18       4.29381e-18       0.00000e+00
 163.9200000       4.29382e-18       4.29382e-18       0.00000e+00
 163.9300000       4.29384e-18       4.29384e-18       0.00000e+00
 163.9400000       4.29385e-18       4.29385e-18       0.00000e+00
 163.9500000       4.29895e-18       4.29895e-18       0.00000e+00
 163.9600000       4.31433e-18       4.31433e-18       0.00000e+00
 163.9700000       4.32972e-18       4.32972e-18       0.00000e+00
 163.9800000       4.34510e-18       4.34510e-18       0.00000e+00
 163.9900000       4.36048e-18       4.36048e-18       0.00000e+00
 164.0000000       4.37586e-18       4.37586e-18       0.00000e+00
 164.0100000       4.39124e-18       4.39124e-18       0.00000e+00
 164.0200000       4.40663e-18       4.40663e-18       0.00000e+00
 164.0300000       4.42201e-18       4.42201e-18       0.00000e+00
 164.0400000       4.43739e-18       4.43739e-18       0.00000e+00
 164.0500000       4.45277e-18       4.45277e-18       0.00000e+00
 164.0600000       4.46816e-18       4.46816e-18       0.00000e+00
 164.0700000       4.48354e-18       4.48354e-18       0.00000e+00
 164.0800000       4.49892e-18       4.49892e-18       0.00000e+00
 164.0900000       4.51430e-18       4.51430e-18       0.00000e+00
 164.1000000       4.52969e-18       4.52969e-18       0.00000e+00
 164.1100000       4.54507e-18       4.54507e-18       0.00000e+00
 164.1200000       4.56045e-18       4.56045e-18       0.00000e+00
 164.1300000       4.56094e-18       4.56094e-18       0.00000e+00
 164.1400000       4.56095e-18       4.56095e-18       0.00000e+00
 164.1500000       4.56097e-18       4.56097e-18       0.00000e+00
 164.1600000       4.56098e-18       4.56098e-18       0.00000e+00
 164.1700000       4.56099e-18       4.56099e-18       0.00000e+00
 164.1800000       4.56101e-18       4.56101e-18       0.00000e+00
 164.1900000       4.56102e-18       4.56102e-18       0.00000e+00
 164.2000000       4.56103e-18       4.56103e-18       0.00000e+00
 164.2100000       4.56105e-18       4.56105e-18       0.00000e+00
 164.2200000       4.56106e-18       4.56106e-18       0.00000e+00
 164.2300000       4.56108e-18       4.56108e-18       0.00000e+00
 164.2400000       4.56109e-18       4.56109e-18       0.00000e+00
 164.2500000       4.56110e-18       4.56110e-18       0.00000e+00
 164.2600000       4.56112e-18       4.56112e-18       0.00000e+00
 164.2700000       4.57410e-18       4.57410e-18       0.00000e+00
 164.2800000       4.58850e-18       4.58850e-18       0.00000e+00
 164.2900000       4.60290e-18       4.60290e-18       0.00000e+00
 164.3000000       4.62605e-18       4.62605e-18       0.00000e+00
 164.3100000       4.65577e-18       4.65577e-18       0.00000e+00
 164.3200000       4.68550e-18       4.68550e-18       0.00000e+00
 164.3300000       4.71522e-18       4.71522e-18       0.00000e+00
 164.3400000       4.74494e-18       4.74494e-18       0.00000e+00
 164.3500000       4.77467e-18       4.77467e-18       0.00000e+00
 164.3600000       4.80439e-18       4.80439e-18       0.00000e+00
 164.3700000       4.83411e-18       4.83411e-18       0.00000e+00
 164.3800000       4.86383e-18       4.86383e-18       0.00000e+00
 164.3900000       4.89356e-18       4.89356e-18       0.00000e+00
 164.4000000       4.93209e-18       4.93209e-18       0.00000e+00
 164.4100000       4.97436e-18       4.97436e-18       0.00000e+00
 164.4200000       5.01662e-18       5.01662e-18       0.00000e+00
 164.4300000       5.05888e-18       5.05888e-18       0.00000e+00
 164.4400000       5.10114e-18       5.10114e-18       0.00000e+00
 164.4500000       5.14341e-18       5.14341e-18       0.00000e+00
 164.4600000       5.18567e-18       5.18567e-18       0.00000e+00
 164.4700000       5.22792e-18       5.22792e-18       0.00000e+00
 164.4800000       5.27014e-18       5.27014e-18       0.00000e+00
 164.4900000       5.31235e-18       5.31235e-18       0.00000e+00
 164.5000000       5.35456e-18       5.35456e-18       0.00000e+00
 164.5100000       5.39677e-18       5.39677e-18       0.00000e+00
 164.5200000       5.43898e-18       5.43898e-18       0.00000e+00
 164.5300000       5.48119e-18       5.48119e-18       0.00000e+00
 164.5400000       5.52340e-18       5.52340e-18       0.00000e+00
 164.5500000       5.56561e-18       5.56561e-18       0.00000e+00
 164.5600000       5.60782e-18       5.60782e-18       0.00000e+00
 164.5700000       5.65003e-18       5.65003e-18       0.00000e+00
 164.5800000       5.69225e-18       5.69225e-18       0.00000e+00
 164.5900000       5.73446e-18       5.73446e-18       0.00000e+00
 164.6000000       5.77667e-18       5.77667e-18       0.00000e+00
 164.6100000       5.81888e-18       5.81888e-18       0.00000e+00
 164.6200000       5.86109e-18       5.86109e-18       0.00000e+00
 164.6300000       5.90330e-18       5.90330e-18       0.00000e+00
 164.6400000       5.94551e-18       5.94551e-18       0.00000e+00
 164.6500000       5.98888e-18       5.98888e-18       0.00000e+00
 164.6600000       6.03278e-18       6.03278e-18       0.00000e+00
 164.6700000       6.07667e-18       6.07667e-18       0.00000e+00
 164.6800000       6.12057e-18       6.12057e-18       0.00000e+00
 164.6900000       8.12992e-18       8.12992e-18       0.00000e+00
 164.7000000       1.12472e-17       1.12472e-17       0.00000e+00
 164.7100000       1.43646e-17       1.43646e-17       0.00000e+00
 164.7200000       1.74819e-17       1.74819e-17       0.00000e+00
 164.7300000       2.05992e-17       2.05992e-17       0.00000e+00
 164.7400000       1.07262e-17       1.07262e-17       0.00000e+00
 164.7500000       2.40502e-17       2.40502e-17       0.00000e+00
 164.7600000       2.14905e-17       2.14905e-17       0.00000e+00
 164.7700000       3.48224e-17       3.48224e-17       0.00000e+00
 164.7800000       3.88523e-17       3.88523e-17       0.00000e+00
 164.7900000       5.25951e-17       5.25951e-17       0.00000e+00
 164.8000000       7.02370e-17       7.02370e-17       0.00000e+00
 164.8100000       6.26968e-17       6.26968e-17       0.00000e+00
 164.8200000       6.58456e-17       6.58456e-17       0.00000e+00
 164.8300000       7.17198e-17       7.17198e-17       0.00000e+00
 164.8400000       3.95938e-17       3.95938e-17       0.00000e+00
 164.8500000       2.90085e-17       2.90085e-17       0.00000e+00
 164.8600000       1.27395e-17       1.27395e-17       0.00000e+00
 164.8700000       2.07417e-17       2.07417e-17       0.00000e+00
 164.8800000       1.96151e-17       1.96151e-17       0.00000e+00
 164.8900000       1.84885e-17       1.84885e-17       0.00000e+00
 164.9000000       1.73619e-17       1.73619e-17       0.00000e+00
 164.9100000       1.62353e-17       1.62353e-17       0.00000e+00
 164.9200000       1.51087e-17       1.51087e-17       0.00000e+00
 164.9300000       1.39821e-17       1.39821e-17       0.00000e+00
 164.9400000       1.28555e-17       1.28555e-17       0.00000e+00
 164.9500000       1.17289e-17       1.17289e-17       0.00000e+00
 164.9600000       1.06024e-17       1.06024e-17       0.00000e+00
 164.9700000       9.47576e-18       9.47576e-18       0.00000e+00
 164.9800000       8.86167e-18       8.86167e-18       0.00000e+00
 164.9900000       8.92899e-18       8.92899e-18       0.00000e+00
 165.0000000       8.99630e-18       8.99630e-18       0.00000e+00
 165.0100000       9.06362e-18       9.06362e-18       0.00000e+00
 165.0200000       9.13094e-18       9.13094e-18       0.00000e+00
 165.0300000       9.19826e-18       9.19826e-18       0.00000e+00
 165.0400000       9.26558e-18       9.26558e-18       0.00000e+00
 165.0500000       9.33290e-18       9.33290e-18       0.00000e+00
 165.0600000       9.40022e-18       9.40022e-18       0.00000e+00
 165.0700000       9.46754e-18       9.46754e-18       0.00000e+00
 165.0800000       9.53486e-18       9.53486e-18       0.00000e+00
 165.0900000       9.60218e-18       9.60218e-18       0.00000e+00
 165.1000000       9.66108e-18       9.66108e-18       0.00000e+00
 165.1100000       9.71707e-18       9.71707e-18       0.00000e+00
 165.1200000       9.77305e-18       9.77305e-18       0.00000e+00
 165.1300000       9.82904e-18       9.82904e-18       0.00000e+00
 165.1400000       9.88293e-18       9.88293e-18       0.00000e+00
 165.1500000       9.93547e-18       9.93547e-18       0.00000e+00
 165.1600000       9.98801e-18       9.98801e-18       0.00000e+00
 165.1700000       1.00406e-17       1.00406e-17       0.00000e+00
 165.1800000       1.00931e-17       1.00931e-17       0.00000e+00
 165.1900000       1.01456e-17       1.01456e-17       0.00000e+00
 165.2000000       1.01982e-17       1.01982e-17       0.00000e+00
 165.2100000       1.02507e-17       1.02507e-17       0.00000e+00
 165.2200000       1.03033e-17       1.03033e-17       0.00000e+00
 165.2300000       1.03558e-17       1.03558e-17       0.00000e+00
 165.2400000       1.04083e-17       1.04083e-17       0.00000e+00
 165.2500000       1.04609e-17       1.04609e-17       0.00000e+00
 165.2600000       1.05134e-17       1.05134e-17       0.00000e+00
 165.2700000       1.06838e-17       1.06838e-17       0.00000e+00
 165.2800000       1.15943e-17       1.15943e-17       0.00000e+00
 165.2900000       1.25047e-17       1.25047e-17       0.00000e+00
 165.3000000       1.34152e-17       1.34152e-17       0.00000e+00
 165.3100000       1.43259e-17       1.43259e-17       0.00000e+00
 165.3200000       1.52514e-17       1.52514e-17       0.00000e+00
 165.3300000       1.61769e-17       1.61769e-17       0.00000e+00
 165.3400000       1.71025e-17       1.71025e-17       0.00000e+00
 165.3500000       1.80280e-17       1.80280e-17       0.00000e+00
 165.3600000       1.89535e-17       1.89535e-17       0.00000e+00
 165.3700000       1.98790e-17       1.98790e-17       0.00000e+00
 165.3800000       2.08046e-17       2.08046e-17       0.00000e+00
 165.3900000       2.17301e-17       2.17301e-17       0.00000e+00
 165.4000000       2.26556e-17       2.26556e-17       0.00000e+00
 165.4100000       1.62325e-17       1.62325e-17       0.00000e+00
 165.4200000       2.70325e-17       2.70325e-17       0.00000e+00
 165.4300000       3.38588e-17       3.38588e-17       0.00000e+00
 165.4400000       4.28412e-17       4.28412e-17       0.00000e+00
 165.4500000       5.30454e-17       5.30454e-17       0.00000e+00
 165.4600000       6.13845e-17       6.13845e-17       0.00000e+00
 165.4700000       7.19290e-17       7.19290e-17       0.00000e+00
 165.4800000       8.33775e-17       8.33775e-17       0.00000e+00
 165.4900000       9.28385e-17       9.28385e-17       0.00000e+00
 165.5000000       9.38646e-17       9.38646e-17       0.00000e+00
 165.5100000       1.16764e-16       1.16764e-16       0.00000e+00
 165.5200000       1.18751e-16       1.18751e-16       0.00000e+00
 165.5300000       1.01592e-16       1.01592e-16       0.00000e+00
 165.5400000       1.08835e-16       1.08835e-16       0.00000e+00
 165.5500000       1.22652e-16       1.22652e-16       0.00000e+00
 165.5600000       8.29875e-17       8.29875e-17       0.00000e+00
 165.5700000       3.24712e-17       3.24712e-17       0.00000e+00
 165.5800000       3.86866e-17       3.86866e-17       0.00000e+00
 165.5900000       2.56149e-17       2.56149e-17       0.00000e+00
 165.6000000       2.11941e-17       2.11941e-17       0.00000e+00
 165.6100000       1.99096e-17       1.99096e-17       0.00000e+00
 165.6200000       1.86251e-17       1.86251e-17       0.00000e+00
 165.6300000       1.81527e-17       1.81527e-17       0.00000e+00
 165.6400000       1.78645e-17       1.78645e-17       0.00000e+00
 165.6500000       1.75762e-17       1.75762e-17       0.00000e+00
 165.6600000       1.72879e-17       1.72879e-17       0.00000e+00
 165.6700000       1.69997e-17       1.69997e-17       0.00000e+00
 165.6800000       1.67114e-17       1.67114e-17       0.00000e+00
 165.6900000       1.64231e-17       1.64231e-17       0.00000e+00
 165.7000000       1.61349e-17       1.61349e-17       0.00000e+00
 165.7100000       1.58477e-17       1.58477e-17       0.00000e+00
 165.7200000       1.58465e-17       1.58465e-17       0.00000e+00
 165.7300000       1.58453e-17       1.58453e-17       0.00000e+00
 165.7400000       1.58440e-17       1.58440e-17       0.00000e+00
 165.7500000       1.58428e-17       1.58428e-17       0.00000e+00
 165.7600000       1.58416e-17       1.58416e-17       0.00000e+00
 165.7700000       1.58470e-17       1.58470e-17       0.00000e+00
 165.7800000       1.58835e-17       1.58835e-17       0.00000e+00
 165.7900000       1.59200e-17       1.59200e-17       0.00000e+00
 165.8000000       1.59565e-17       1.59565e-17       0.00000e+00
 165.8100000       1.59929e-17       1.59929e-17       0.00000e+00
 165.8200000       1.60294e-17       1.60294e-17       0.00000e+00
 165.8300000       1.60659e-17       1.60659e-17       0.00000e+00
 165.8400000       1.61024e-17       1.61024e-17       0.00000e+00
 165.8500000       1.61388e-17       1.61388e-17       0.00000e+00
 165.8600000       1.61753e-17       1.61753e-17       0.00000e+00
 165.8700000       1.62118e-17       1.62118e-17       0.00000e+00
 165.8800000       1.62483e-17       1.62483e-17       0.00000e+00
 165.8900000       1.62847e-17       1.62847e-17       0.00000e+00
 165.9000000       1.63388e-17       1.63388e-17       0.00000e+00
 165.9100000       1.63966e-17       1.63966e-17       0.00000e+00
 165.9200000       1.64859e-17       1.64859e-17       0.00000e+00
 165.9300000       1.66316e-17       1.66316e-17       0.00000e+00
 165.9400000       1.67773e-17       1.67773e-17       0.00000e+00
 165.9500000       1.69231e-17       1.69231e-17       0.00000e+00
 165.9600000       1.70688e-17       1.70688e-17       0.00000e+00
 165.9700000       1.72145e-17       1.72145e-17       0.00000e+00
 165.9800000       1.73602e-17       1.73602e-17       0.00000e+00
 165.9900000       1.75059e-17       1.75059e-17       0.00000e+00
 166.0000000       1.76517e-17       1.76517e-17       0.00000e+00
 166.0100000       1.77974e-17       1.77974e-17       0.00000e+00
 166.0200000       1.80192e-17       1.80192e-17       0.00000e+00
 166.0300000       1.83342e-17       1.83342e-17       0.00000e+00
 166.0400000       1.86491e-17       1.86491e-17       0.00000e+00
 166.0500000       1.89640e-17       1.89640e-17       0.00000e+00
 166.0600000       1.92789e-17       1.92789e-17       0.00000e+00
 166.0700000       1.95938e-17       1.95938e-17       0.00000e+00
 166.0800000       1.99087e-17       1.99087e-17       0.00000e+00
 166.0900000       2.01943e-17       2.01943e-17       0.00000e+00
 166.1000000       2.04399e-17       2.04399e-17       0.00000e+00
 166.1100000       2.06855e-17       2.06855e-17       0.00000e+00
 166.1200000       2.09311e-17       2.09311e-17       0.00000e+00
 166.1300000       2.11767e-17       2.11767e-17       0.00000e+00
 166.1400000       2.14223e-17       2.14223e-17       0.00000e+00
 166.1500000       2.16679e-17       2.16679e-17       0.00000e+00
 166.1600000       2.19135e-17       2.19135e-17       0.00000e+00
 166.1700000       2.21591e-17       2.21591e-17       0.00000e+00
 166.1800000       2.25167e-17       2.25167e-17       0.00000e+00
 166.1900000       2.29466e-17       2.29466e-17       0.00000e+00
 166.2000000       2.33765e-17       2.33765e-17       0.00000e+00
 166.2100000       2.38064e-17       2.38064e-17       0.00000e+00
 166.2200000       2.42663e-17       2.42663e-17       0.00000e+00
 166.2300000       2.47538e-17       2.47538e-17       0.00000e+00
 166.2400000       2.52740e-17       2.52740e-17       0.00000e+00
 166.2500000       2.57942e-17       2.57942e-17       0.00000e+00
 166.2600000       2.63144e-17       2.63144e-17       0.00000e+00
 166.2700000       2.68346e-17       2.68346e-17       0.00000e+00
 166.2800000       2.73503e-17       2.73503e-17       0.00000e+00
 166.2900000       2.78195e-17       2.78195e-17       0.00000e+00
 166.3000000       2.82887e-17       2.82887e-17       0.00000e+00
 166.3100000       2.87579e-17       2.87579e-17       0.00000e+00
 166.3200000       2.92271e-17       2.92271e-17       0.00000e+00
 166.3300000       2.96963e-17       2.96963e-17       0.00000e+00
 166.3400000       3.04211e-17       3.04211e-17       0.00000e+00
 166.3500000       3.12005e-17       3.12005e-17       0.00000e+00
 166.3600000       3.19799e-17       3.19799e-17       0.00000e+00
 166.3700000       3.30352e-17       3.30352e-17       0.00000e+00
 166.3800000       3.46207e-17       3.46207e-17       0.00000e+00
 166.3900000       3.56856e-17       3.56856e-17       0.00000e+00
 166.4000000       3.64645e-17       3.64645e-17       0.00000e+00
 166.4100000       3.72434e-17       3.72434e-17       0.00000e+00
 166.4200000       3.80231e-17       3.80231e-17       0.00000e+00
 166.4300000       3.88066e-17       3.88066e-17       0.00000e+00
 166.4400000       3.95901e-17       3.95901e-17       0.00000e+00
 166.4500000       4.03737e-17       4.03737e-17       0.00000e+00
 166.4600000       4.17162e-17       4.17162e-17       0.00000e+00
 166.4700000       4.33000e-17       4.33000e-17       0.00000e+00
 166.4800000       4.48836e-17       4.48836e-17       0.00000e+00
 166.4900000       4.64734e-17       4.64734e-17       0.00000e+00
 166.5000000       4.80776e-17       4.80776e-17       0.00000e+00
 166.5100000       4.96700e-17       4.96700e-17       0.00000e+00
 166.5200000       5.13222e-17       5.13222e-17       0.00000e+00
 166.5300000       5.28290e-17       5.28290e-17       0.00000e+00
 166.5400000       5.43592e-17       5.43592e-17       0.00000e+00
 166.5500000       5.60108e-17       5.60108e-17       0.00000e+00
 166.5600000       5.85764e-17       5.85764e-17       0.00000e+00
 166.5700000       5.89475e-17       5.89475e-17       0.00000e+00
 166.5800000       6.29576e-17       6.29576e-17       0.00000e+00
 166.5900000       6.58681e-17       6.58681e-17       0.00000e+00
 166.6000000       6.72333e-17       6.72333e-17       0.00000e+00
 166.6100000       7.12089e-17       7.12089e-17       0.00000e+00
 166.6200000       7.31535e-17       7.31535e-17       0.00000e+00
 166.6300000       7.54763e-17       7.54763e-17       0.00000e+00
 166.6400000       7.97325e-17       7.97325e-17       0.00000e+00
 166.6500000       8.07084e-17       8.07084e-17       0.00000e+00
 166.6600000       8.63788e-17       8.63788e-17       0.00000e+00
 166.6700000       9.31607e-17       9.31607e-17       0.00000e+00
 166.6800000       9.44362e-17       9.44362e-17       0.00000e+00
 166.6900000       1.01934e-16       1.01934e-16       0.00000e+00
 166.7000000       1.09431e-16       1.09431e-16       0.00000e+00
 166.7100000       1.10709e-16       1.10709e-16       0.00000e+00
 166.7200000       1.18164e-16       1.18164e-16       0.00000e+00
 166.7300000       1.26509e-16       1.26509e-16       0.00000e+00
 166.7400000       1.28113e-16       1.28113e-16       0.00000e+00
 166.7500000       1.37928e-16       1.37928e-16       0.00000e+00
 166.7600000       1.49728e-16       1.49728e-16       0.00000e+00
 166.7700000       1.57364e-16       1.57364e-16       0.00000e+00
 166.7800000       1.63835e-16       1.63835e-16       0.00000e+00
 166.7900000       1.76226e-16       1.76226e-16       0.00000e+00
 166.8000000       1.87953e-16       1.87953e-16       0.00000e+00
 166.8100000       1.95561e-16       1.95561e-16       0.00000e+00
 166.8200000       2.01983e-16       2.01983e-16       0.00000e+00
 166.8300000       2.14385e-16       2.14385e-16       0.00000e+00
 166.8400000       2.25691e-16       2.25691e-16       0.00000e+00
 166.8500000       2.33635e-16       2.33635e-16       0.00000e+00
 166.8600000       2.39189e-16       2.39189e-16       0.00000e+00
 166.8700000       2.48477e-16       2.48477e-16       0.00000e+00
 166.8800000       2.53184e-16       2.53184e-16       0.00000e+00
 166.8900000       2.56930e-16       2.56930e-16       0.00000e+00
 166.9000000       2.62296e-16       2.62296e-16       0.00000e+00
 166.9100000       2.63892e-16       2.63892e-16       0.00000e+00
 166.9200000       2.65843e-16       2.65843e-16       0.00000e+00
 166.9300000       2.63822e-16       2.63822e-16       0.00000e+00
 166.9400000       2.61571e-16       2.61571e-16       0.00000e+00
 166.9500000       2.54717e-16       2.54717e-16       0.00000e+00
 166.9600000       2.49968e-16       2.49968e-16       0.00000e+00
 166.9700000       2.44753e-16       2.44753e-16       0.00000e+00
 166.9800000       2.38924e-16       2.38924e-16       0.00000e+00
 166.9900000       2.36345e-16       2.36345e-16       0.00000e+00
 167.0000000       2.31176e-16       2.31176e-16       0.00000e+00
 167.0100000       2.26109e-16       2.26109e-16       0.00000e+00
 167.0200000       2.29583e-16       2.29583e-16       0.00000e+00
 167.0300000       2.30182e-16       2.30182e-16       0.00000e+00
 167.0400000       2.21758e-16       2.21758e-16       0.00000e+00
 167.0500000       2.23990e-16       2.23990e-16       0.00000e+00
 167.0600000       2.28094e-16       2.28094e-16       0.00000e+00
 167.0700000       2.20871e-16       2.20871e-16       0.00000e+00
 167.0800000       2.33617e-16       2.33617e-16       0.00000e+00
 167.0900000       3.27118e-16       3.27118e-16       0.00000e+00
 167.1000000       3.15968e-16       3.15968e-16       0.00000e+00
 167.1100000       3.54960e-16       3.54960e-16       0.00000e+00
 167.1200000       3.91909e-16       3.91909e-16       0.00000e+00
 167.1300000       4.27435e-16       4.27435e-16       0.00000e+00
